player,map,category,time,proof,date,tag
"Mal","Magma Cavern","Skipless EGT","35.617","https://youtu.be/A2peFwmqar4?si=TSKbNczNWPHcVo7o","46023",""
"Evelyn","Western Bluffs","Skipless IGT","18.1","https://www.youtube.com/watch?v=MCcrPQ52Eh4","46025",""
"Nugglei","Dragons Lair","Skipless EGT","28.267","https://youtu.be/p05Ri3ick8E","46025",""
"NHL","Legacy","Skipless IGT","31","https://discord.com/channels/582916403691257876/1258910816938364969/1457469455822229779","46026","Mobile"
"Arcie","Canyon","Skipless IGT","15.2","https://youtu.be/5-XkMuedrsY","46026",""
"Arcie","Skyscrapers","Skipless IGT","28.7","https://youtu.be/vs3JV10lWYk","46026",""
"Arcie","Swamp","Skipless IGT","24.5","https://youtu.be/wpuwhvtb4Ao","46026",""
"Arcie","Cavern of Darkness","Skipless IGT","22.6","https://youtu.be/16vAUTaPJrs","46026",""
"Arcie","Night Terrors","Skipless IGT","18.9","https://youtu.be/cKWb2Jit6tU","46026",""
"Arcie","Disaster Valley","Skipless IGT","31.7","https://youtu.be/k72Be2sdZWM","46026",""
"Arcie","Shipwrecked","Skipless IGT","22","https://youtu.be/CbXM1684sdI","46026",""
"Arcie","The Realm Between","Skipless IGT","32.9","https://youtu.be/wj7XKxzRKis","46026",""
"Arcie","Cavern of Darkness","Skipless EGT","22.45","https://youtu.be/16vAUTaPJrs","46026",""
"Arcie","Skyscrapers","Skipless EGT","28.65","https://youtu.be/vs3JV10lWYk","46026",""
"Arcie","Canyon","Skipless EGT","15.183","https://youtu.be/5-XkMuedrsY","46026",""
"Arcie","Swamp","Skipless EGT","24.433","https://www.youtube.com/watch?v=wpuwhvtb4Ao","46026",""
"Arcie","Pastel Valley","Skipless EGT","25.367","https://www.youtube.com/watch?v=5wOj2mwZrJ0","46026",""
"Shane","Western Bluffs","Skipless EGT","18.133","https://youtu.be/n9rJyE4pp2s","46026",""
"miklay","Western Bluffs","Skipless IGT","18.2","https://youtu.be/Q4mjY8o5AZE","46026",""
"miklay","The Emerald Isle","Skipless IGT","19.3","https://youtu.be/SfPwdpX2xZQ","46026",""
"NHL","Legacy","Skipless EGT","31.033","https://discord.com/channels/582916403691257876/1258910816938364969/1457469455822229779","January 5, 2026","Mobile"
"Arcie","Floatroads","Skipless EGT","26.067","https://youtu.be/Ovex_KoTGPM","46028",""
"Arcie","Honeycomb Run","Skipless IGT","15.4","https://www.youtube.com/watch?v=TQMQ9j_ULMM","46029",""
"Arcie","Honeycomb Run","Skipless EGT","15.367","https://www.youtube.com/watch?v=TQMQ9j_ULMM","46029",""
"NHL","Shipwrecked","Skipless IGT","22.4","https://discord.com/channels/582916403691257876/1258910816938364969/1458658218933878875","46029","Mobile"
"NHL","Skyscrapers","Skipless IGT","28.7","https://discord.com/channels/582916403691257876/1258910816938364969/1458667174200606990","46029","Mobile"
"NHL","Tropical Dash","Skipless IGT","29.4","https://discord.com/channels/582916403691257876/1258910816938364969/1458674380480450764","46029","Mobile"
"Arcie","Skyscrapers","Skipless IGT","28.6","https://youtu.be/rkafiM4ilAg","46030",""
"Arcie","Acid Realm","Skipless IGT","37.3","https://youtu.be/zCwDIbVPCD0","46030",""
"Arcie","Skyscrapers","Skipless EGT","28.55","https://youtu.be/rkafiM4ilAg","46030",""
"Arcie","Acid Realm","Skipless EGT","37.3","https://www.youtube.com/watch?v=zCwDIbVPCD0","46030",""
"Altensee","Taiga","Skipless EGT","19.133","https://youtu.be/-8pOuyEb8Wg","46030",""
"Jordan","Swamp","R15 Skipless","26.7","https://youtube.com/shorts/4M8Wqeeu_30?si=ZRbY1FtuWmUOAqQi","46030",""
"NHL","Skyscrapers","Skipless EGT","28.633","https://discord.com/channels/582916403691257876/1258910816938364969/1458667174200606990","January 8, 2026","Mobile"
"NHL","Tropical Dash","Skipless EGT","29.317","https://discord.com/channels/582916403691257876/1258910816938364969/1458674380480450764","January 8, 2026","Mobile"
"Nugglei","Northern Cliffs","Skip IGT","6.1","https://youtu.be/f1oXG1VJhIU","46031",""
"Gavin","Twilight Lagoon","Skip IGT","20.4","https://youtu.be/s3vrc2jEAAg","46031",""
"Gavin","Melodical Fantasy","Skip IGT","37.2","https://youtu.be/dOwcSfVhPYA","46031",""
"Nugglei","Northern Cliffs","Skip EGT","6.017","https://youtu.be/f1oXG1VJhIU","46031",""
"Nugglei","Pastel Valley","Skip IGT","20.2","https://youtu.be/UzaZlbBtjWs","46031",""
"Nugglei","Disaster Valley","Skip IGT","17.1","https://youtu.be/AZUHHorG6iw","46031",""
"Nugglei","Disaster Valley","Skip EGT","17.033","https://youtu.be/AZUHHorG6iw","46031",""
"Nugglei","Winter Cove","Skip IGT","13.2","https://youtu.be/2JRiAlSOxLQ","46031",""
"Nugglei","Winter Cove","Skip EGT","13.133","https://youtu.be/2JRiAlSOxLQ","46031",""
"Arcie","Dunes","Skipless IGT","32.6","https://youtu.be/C0AynmchG1E","46031",""
"Arcie","Dunes","Skipless EGT","32.467","https://youtu.be/C0AynmchG1E","46031",""
"Gavin","Magma Cavern","Skipless IGT","35.8","https://youtu.be/Q7aOiNmuWw4","January 9, 2026",""
"Gavin","Disaster Valley","Skip IGT","17.9","https://youtu.be/ZAqMLoPiQbM","January 9, 2026",""
"Gavin","Magma Cavern","Skipless EGT","35.833","https://www.youtube.com/watch?v=Q7aOiNmuWw4","January 9, 2026",""
"Gavin","Twilight Lagoon","Skip EGT","20.35","https://www.youtube.com/watch?v=s3vrc2jEAAg","January 9, 2026",""
"Arcie","Frozen","Skipless IGT","25","https://youtu.be/XIQ9hdIYAGE","46032",""
"Arcie","Frozen","Skipless EGT","24.983","https://youtu.be/cT6cA6NmKus","46032",""
"klawtropper1","Candyland","R6 Skipless","16.1","https://www.youtube.com/watch?v=7lYQs1J5Gbs","46033",""
"klawtropper1","Canyon","Skipless IGT","15.1","https://youtu.be/DIsCLDFFZUI","46033",""
"Nugglei","Heights","Skip IGT","7.9","https://youtu.be/nktEtXishpE","46033",""
"Nugglei","Heights","R15 Skip","7.9","https://youtu.be/nktEtXishpE","46033",""
"klawtropper1","Canyon","R15 Skipless","15.2","https://youtu.be/KnRwklJMJnY","46033",""
"Nugglei","Pastel Valley","Skip IGT","19.8","https://youtu.be/LuC7HMmnAX8","46033",""
"Chriss","Winter Cove","Skip IGT","13.1","https://www.youtube.com/watch?v=n8114eSWttA","46033",""
"Chriss","Winter Cove","Skip EGT","13.067","https://www.youtube.com/watch?v=n8114eSWttA","46033",""
"Nugglei","Heights","Skip EGT","7.8","https://www.youtube.com/watch?v=nktEtXishpE","January 11, 2026",""
"klawtropper1","Canyon","Skipless EGT","15.1","https://www.youtube.com/watch?v=DIsCLDFFZUI","January 11, 2026",""
"Nugglei","Shipwrecked","R6 Skip","20.1","https://youtu.be/Bf3-SuAdauo","46034",""
"Arcie","Candyland","Skipless IGT","16","https://youtu.be/HOxuOxMrVv8","46034",""
"Arcie","Candyland","Skipless EGT","16","https://youtu.be/4_O-lP0-nsw","46034",""
"Shane","Enchanted Forest","Skipless EGT","25.167","https://youtu.be/cuMYA2W6BSo","46034",""
"Shane","Mystical Gorge","Skipless EGT","15.833","https://youtu.be/_CFRzyvsiUg","46034",""
"Max","Clockwork Colosseum","R6 Skipless","22.6","https://cdn.discordapp.com/attachments/1006075680011862046/1459983982082134068/clockwork_colosseum_22.6.mp4?ex=6967e68a&is=6966950a&hm=5f969fe07895773d247abd1026ea3e89e8ded59e50157a595ed51b3f56f0926d&","46034",""
"Gavin","Magma Cavern","R6 Skipless","37.6","https://youtu.be/avQAbZVEu_s","January 12, 2026",""
"Gavin","Mystic Alps","R6 Skip","17.5","https://youtu.be/_9iSEy3wZsE","January 12, 2026",""
"Jordan","Skyscrapers","R15 Skip","24.1","https://youtube.com/shorts/uPbPjcyjMkM?si=naBfoBIQ9Rgvl3sk","46034",""
"Gavin","Mystic Alps","R6 Skip","17.5","https://youtu.be/_9iSEy3wZsE","January 12, 2026",""
"Nugglei","Pastel Valley","Skip EGT","19.733","https://www.youtube.com/watch?v=LuC7HMmnAX8","January 12, 2026",""
"Arcie","Candyland","R6 Skipless","16.1","https://youtu.be/ifB2ds7UFrE","46035",""
"Arcie","Heights","R6 Skipless","16.7","https://youtu.be/V9L1kKel9Eo","46035",""
"Arcie","Heights","Skipless IGT","16.7","https://youtu.be/V9L1kKel9Eo","46035",""
"Arcie","Heights","Skipless EGT","16.683","https://youtu.be/V9L1kKel9Eo","46035",""
"Max","Western Bluffs","R6 Skipless","18.4","https://cdn.discordapp.com/attachments/1006075680011862046/1460711536577220680/western_bluffs_18.4.mp4?ex=6967e921&is=696697a1&hm=e6bbfd7b3cfb52ab21c729b083ee5005f0ccfd30350e9c54aef185060e9ee50f&","46035",""
"Max","Grassy Mountain","R6 Skipless","31.3","https://cdn.discordapp.com/attachments/1348009327079985244/1460733294537740349/grassy_mountain_31.3.mp4?ex=6967fd64&is=6966abe4&hm=e4b751f15178a527963335a7751f047fc7520500a0fed5d4db74ca7a6c29e49b&","46035",""
"Shane","Ravine","Skipless EGT","15.583","https://youtu.be/QBzB76Z8dH8","46035",""
"Shane","Autumn Woodlands","Skip IGT","13.8","https://youtu.be/kYc0avDOjtE","46035",""
"Vegeta","Magma Cavern","Skipless EGT","35.717","https://youtu.be/GDD0TSte1ZY","46036",""
"Vegeta","Magma Cavern","Skipless IGT","35.8","https://youtu.be/GDD0TSte1ZY","46036",""
"Chriss","Magma Cavern","Skipless EGT","35.633","https://www.youtube.com/watch?v=WtDIezuDNzU","46036",""
"Vegeta","Magma Cavern","Skipless IGT","35.7","https://youtu.be/qPF2vILLumg","46036",""
"Altensee","Candyland","Skipless EGT","15.983","https://youtu.be/ck3oBveo3jc","46037",""
"Chriss","Enchanted Forest","Skip IGT","25","https://www.youtube.com/watch?v=GI7jPTvGglM","46037",""
"Chriss","Enchanted Forest","Skip EGT","24.967","https://www.youtube.com/watch?v=GI7jPTvGglM","46037",""
"Chriss","Magma Cavern","Skipless EGT","35.583","https://www.youtube.com/watch?v=7pI1P31WA2Y","46037",""
"NHL","Floatroads","Skipless IGT","26.1","https://youtu.be/_RuJc91WbJM?si=IKNnQiFO7pU5xXVZ","46037","Mobile"
"NHL","Floatroads","Skipless EGT","26.083","https://youtu.be/_RuJc91WbJM?si=IKNnQiFO7pU5xXVZ","46037","Mobile"
"Max","Candyland","R6 Skipless","16.1","https://cdn.discordapp.com/attachments/993347413442056192/1461493319850004737/candyland_16.1.mp4?ex=696c12b8&is=696ac138&hm=07c2f65c80ae5a8715f0736af0543315ef2fcd69375fc51da56ca186e96b39b3&","46037",""
"Chriss","Magma Cavern","Skipless IGT","35.7","https://www.youtube.com/watch?v=7pI1P31WA2Y","January 15, 2026",""
"NHL","Canyon","Skipless EGT","15.1","https://youtu.be/bdX_WVOceDY?si=JKXvI0SvAeTyZr0R","46038","Mobile"
"Altensee","Magma Cavern","Skipless EGT","35.583","https://youtu.be/AOHh_DKXaHQ","46038",""
"Max","Frozen","R6 Skipless","25.3","https://cdn.discordapp.com/attachments/993347413442056192/1461858419387662408/frozen_25.3.mp4?ex=696c153f&is=696ac3bf&hm=bd964c190e2bee9e2fd0c0694905bf1cb1439f3c1023141b04397628ce3401fe&","46038",""
"Gavin","Island Route","R15 Skipless","32.5","https://youtu.be/14hFhKGj_QI","January 16, 2026",""
"Gavin","Pastel Valley","R15 Skipless","25.1","https://youtu.be/o-iascy_Hks?si=meBSyWspBSmq_mMz","January 16, 2026",""
"Gavin","Western Bluffs","R15 Skip","14.8","https://youtu.be/7uXmRAeSBYM","46039",""
"Vegeta","Enchanted Forest","Skip IGT","25","https://youtu.be/FhuMclyiMwg","46039",""
"Vegeta","Snowy Slopes","Skipless IGT","35.9","https://www.youtube.com/watch?v=xxp4wvjA_6U","46039",""
"Vegeta","Snowy Slopes","Skipless EGT","35.867","https://www.youtube.com/watch?v=xxp4wvjA_6U","46039",""
"Altensee","Mystic Alps","Skip IGT","28","https://youtu.be/iEjWlhCwzAw","46039",""
"Vegeta","Melodical Fantasy","Skip IGT","36.5","https://www.youtube.com/watch?v=flqpcPtGtUU","46039",""
"Vegeta","Ancient Tomb","Skipless IGT","33","https://youtu.be/IaoOqCAPEfg","46039",""
"Nugglei","Pastel Valley","R15 Skip","22.1","https://youtu.be/3h_nEiAGKdU","46039",""
"Shane","Northern Cliffs","Skip IGT","6.7","https://youtu.be/5wrjEXXaJow","46039",""
"Shane","Cosmic Cliffside","Skip IGT","13.7","https://youtu.be/f5dfuQY0OpQ","46039",""
"Flame","Cavern of Darkness","Skipless IGT","22.9","https://youtu.be/W6O0h5jjkyg?si=SudlzopclSq5nLbM","46039",""
"Flame","Pastel Valley","R15 Skipless","25.8","https://youtu.be/P81qyKWC0rQ?si=S5hYjL9K9RIHrCCe","46039",""
"Vegeta","Honeycomb Run","Skip IGT","13.8","https://www.youtube.com/watch?v=Z3qQFvrPP8o","46039",""
"Vegeta","Honeycomb Run","Skip EGT","13.733","https://www.youtube.com/watch?v=Z3qQFvrPP8o","46039",""
"Nugglei","Shipwrecked","R6 Skipless","22.5","https://www.youtube.com/watch?v=_hK4RZeYiwA","46039",""
"Gavin","Crystal Mine","R15 Skipless","24.4","https://youtu.be/eAu6YT7fI6U?si=5mf8eHDvmFCdP-Lg","January 17, 2026",""
"Gavin","Western Bluffs","R15 Skip","16.1","https://youtu.be/CLXusRGXnO8","January 17, 2026",""
"Gavin","Jurassic Coast","R15 Skip","14.5","https://youtu.be/7nD0ElHL5-Q","January 17, 2026",""
"Gavin","Acid Realm","R15 Skipless","37.5","https://youtu.be/W7cnZK_9YjI","January 17, 2026",""
"Gavin","Frozen","R15 Skipless","25.2","https://youtu.be/_F-Ll90YUak","January 17, 2026",""
"Altensee","Mystic Alps","Skip EGT","27.883","https://youtu.be/iEjWlhCwzAw","46039",""
"Chriss","Candyland","Skipless EGT","15.983","https://www.youtube.com/watch?v=0Blv5alsQfI","46040",""
"klawtropper1","Pastel Valley","R15 Skip","22","https://www.youtube.com/watch?v=ffVr6GMBP9o","46040",""
"klawtropper1","Pastel Valley","R15 Skip","21.8","https://youtu.be/dlFJP5Qv2Qw","46040",""
"Vegeta","Clockwork Colosseum","Skip IGT","18.6","https://www.youtube.com/watch?v=YazGAb9Lm-k","46040",""
"Vegeta","Ravine","Skip IGT","9.4","https://www.youtube.com/watch?v=8FhDMlH0XMQ","46040",""
"Vegeta","Clockwork Colosseum","Skip EGT","18.55","https://www.youtube.com/watch?v=YazGAb9Lm-k","46040",""
"Vegeta","Ravine","Skip EGT","9.367","https://www.youtube.com/watch?v=8FhDMlH0XMQ","46040",""
"Jordan","Northern Cliffs","Skipless IGT","14.3","https://youtu.be/FqkWfYvxs4Y?si=ewR81mTPPIEhnixS","46040",""
"Vegeta","Northern Cliffs","Skip IGT","6","https://youtu.be/mtTBJ88LkGI","46040",""
"Vegeta","Northern Cliffs","Skip EGT","5.967","https://youtu.be/mtTBJ88LkGI","46040",""
"Chriss","Magma Cavern","Skipless IGT","35.6","https://www.youtube.com/watch?v=aVH9l7EvjLk","46040",""
"Altensee","Ravine","Skip IGT","9.3","https://youtu.be/By60TUdWpyE","46040",""
"Altensee","Crystal Mine","Skip IGT","23.3","https://youtu.be/hDEIQzpKX8I","46040",""
"Altensee","Disaster Valley","Skip EGT","16.7","https://youtu.be/qs34I0w8U_U","46040",""
"Gavin","Crystal Mine","R15 Skip","23.5","https://youtu.be/dnky-CnKjn0","January 18, 2026",""
"Gavin","Crystal Mine","R6 Skipless","24.6","https://youtu.be/SGWJbw8xJtc","January 18, 2026",""
"Gavin","Crystal Mine","Skipless EGT","24.6","https://youtu.be/SGWJbw8xJtc","January 18, 2026",""
"Gavin","Dragons Lair","R15 Skip","28.2","https://youtu.be/1ebq-EU23Qo","January 18, 2026",""
"Gavin","Canyon","Skipless EGT","15.1","https://youtu.be/5Zrrm7mffTk","January 18, 2026",""
"Gavin","Honeycomb Run","Skipless IGT","15.2","https://youtu.be/dyNwB3gp5Vg?si=iLPPMFnyVMrjvqKF","January 18, 2026",""
"Gavin","The Realm Between","Skipless IGT","32.2","https://youtu.be/m0bBfoIpBAs","January 18, 2026",""
"Gavin","The Realm Between","Skipless EGT","32.15","https://youtu.be/m0bBfoIpBAs","January 18, 2026",""
"Altensee","Ravine","Skip EGT","9.167","https://youtu.be/By60TUdWpyE","46040",""
"Altensee","Crystal Mine","Skip EGT","23.15","https://youtu.be/hDEIQzpKX8I","46040",""
"Altensee","Disaster Valley","Skip IGT","16.8","https://youtu.be/qs34I0w8U_U","46040",""
"Vegeta","Enchanted Forest","Skip EGT","24.967","https://www.youtube.com/watch?v=FhuMclyiMwg","January 18, 2026",""
"Vegeta","Ancient Tomb","Skipless EGT","33.017","https://www.youtube.com/watch?v=IaoOqCAPEfg","January 18, 2026",""
"Arcie","Reflection","Skipless EGT","31.533","https://youtu.be/6SUuQaStge4","46041",""
"Arcie","Reflection","Skipless IGT","31.6","https://youtu.be/6SUuQaStge4","46041",""
"Arcie","River of Ice","Skipless IGT","12.8","https://youtu.be/7V-OqHNtCCs","46041",""
"Arcie","River of Ice","Skipless EGT","12.817","https://youtu.be/Jfn1z6puhYk","46041",""
"Flame","The Emerald Isle","R15 Skipless","19.6","https://www.youtube.com/watch?v=XieMaive-Zg","46041",""
"Flame","Tropical Dash","R15 Skipless","30","https://youtu.be/XBKQhzxE7ck","46041",""
"Flame","Frozen","R15 Skipless","25.8","https://youtu.be/73jyI2QWjAs","46041",""
"Chriss","Taiga","Skipless IGT","19.1","https://www.youtube.com/watch?v=LFQQoWG5Ge8","46041",""
"Chriss","Magma Cavern","Skipless EGT","35.583","https://www.youtube.com/watch?v=aVH9l7EvjLk","46041",""
"Altensee","Melodical Fantasy","Skip IGT","36.5","https://youtu.be/y_lnUn2Lwes","46041",""
"Altensee","Melodical Fantasy","Skip EGT","36.467","https://youtu.be/y_lnUn2Lwes","46041",""
"Altensee","Disaster Valley","Skip IGT","16.6","https://youtu.be/2KozFLDU-J4","46041",""
"Altensee","Disaster Valley","Skip EGT","16.45","https://youtu.be/2KozFLDU-J4","46041",""
"Altensee","Heights","Skip EGT","7.483","https://youtu.be/jjThWrCjzZQ","46041",""
"Altensee","Heights","Skip IGT","7.6","https://youtu.be/iaPwmn9AP64","46041",""
"Shane","Island Route","Skipless EGT","32.4","https://youtu.be/iuQQJruF9xk","46041",""
"NHL","Canyon","Skipless IGT","15.1","https://youtu.be/FXUHqKXv28M?si=IQHW4MYDfHCU3b2a","46041","Mobile"
"NHL","Canyon","Skipless EGT","15.083","https://discord.com/channels/582916403691257876/1258910816938364969/1463024265262661915","46041","Mobile"
"Jordan","Northern Cliffs","Skipless IGT","13.9","https://youtu.be/I8CgNW_PfAs?si=-69GmWPMnt1dDyZ_","46041",""
"Chriss","Heights","Skip EGT","7.5","https://www.youtube.com/watch?v=k-X4zZ2tj4o","46041",""
"Gavin","Disaster Valley","Skipless IGT","31.3","https://youtu.be/6Sxwg4CPlxA","January 19, 2026",""
"Gavin","Pastel Valley","Skipless IGT","24.9","https://youtu.be/VYhfnEeri0g","January 19, 2026",""
"Gavin","Disaster Valley","Skipless IGT","31.2","https://youtu.be/gYsby4xTHjI","January 19, 2026",""
"Gavin","Disaster Valley","Skipless EGT","31.2","https://youtu.be/gYsby4xTHjI","January 19, 2026",""
"Gavin","Honeycomb Run","Skipless EGT","15.217","https://www.youtube.com/watch?v=dyNwB3gp5Vg","46041",""
"Arcie","Floatroads","Skipless EGT","26.05","https://youtu.be/z_e8_26pK3s","46042",""
"Altensee","Mystic Alps","Skip IGT","13","https://youtu.be/6rpXfD2KFWg","46042",""
"Altensee","Mystic Alps","Skip EGT","12.883","https://youtu.be/6rpXfD2KFWg","46042",""
"Altensee","Shipwrecked","Skip IGT","16.7","https://youtu.be/zqDvp8c1VkI","46042",""
"Altensee","Shipwrecked","Skip EGT","16.633","https://youtu.be/zqDvp8c1VkI","46042",""
"Altensee","Grassy Mountain","R15 Skipless","31.1","https://youtu.be/urLUBC3U6gI","46042",""
"Altensee","Cosmic Cliffside","Skip IGT","13","https://youtu.be/MwNBi7C3iXw","46042",""
"Altensee","Cosmic Cliffside","Skip EGT","12.917","https://youtu.be/MwNBi7C3iXw","46042",""
"Altensee","Northern Cliffs","Skip IGT","6","https://youtu.be/Qt0a0Nr7Gdo","46042",""
"Altensee","Northern Cliffs","Skip EGT","5.9","https://youtu.be/Qt0a0Nr7Gdo","46042",""
"Altensee","River of Ice","Skipless IGT","12.8","https://youtu.be/xQFvMHFJJfA","46042",""
"Altensee","Heist","Skip IGT","23.7","https://youtu.be/KHxc2niW8qU","46042",""
"Altensee","Ravine","Skip IGT","9.1","https://youtu.be/wWHeEb-cO5I","46042",""
"Altensee","Ravine","Skip EGT","9.033","https://youtu.be/wWHeEb-cO5I","46042",""
"Arcie","Crystal Mine","Skipless EGT","24.267","https://youtu.be/YgWBNC37vEs","46042",""
"Arcie","Crystal Mine","Skipless IGT","24.3","https://youtu.be/YgWBNC37vEs","46042",""
"Altensee","Shipwrecked","Skip IGT","15.6","https://youtu.be/WOLoVXG4rVM","46042",""
"Altensee","Shipwrecked","Skip EGT","15.45","https://youtu.be/WOLoVXG4rVM","46042",""
"Altensee","Cosmic Cliffside","Skip EGT","12.85","https://youtu.be/bn3p8NcKwlQ","46042",""
"Chriss","Heights","Skip IGT","7.5","https://www.youtube.com/watch?v=KsqhbscZYug","46042",""
"Altensee","Cosmic Cliffside","Skip IGT","12.9","https://youtu.be/5l0V4PQyvNs","46042",""
"Altensee","Crystal Mine","Skip IGT","23","https://youtu.be/KyV3iEflI9E","46042",""
"Altensee","Taiga","Skipless IGT","19.1","https://youtu.be/Iw2pgIt7cNE","46042",""
"Nugglei","Cosmic Cliffside","Skip IGT","12.8","https://youtu.be/_mJuMWNBkv0","46042",""
"Vegeta","Cosmic Cliffside","Skip IGT","12.8","https://youtu.be/cFiSBbfG3oY","46042",""
"Altensee","Melodical Fantasy","Skip IGT","35.7","https://youtu.be/fsqUYAJmXsQ","46042",""
"Altensee","Melodical Fantasy","Skip EGT","35.633","https://youtu.be/fsqUYAJmXsQ","46042",""
"Gavin","Crystal Mine","R15 Skip","23.3","https://youtu.be/mWn6hXIAQWM","January 20, 2026",""
"Gavin","Pastel Valley","Skipless EGT","24.9","https://www.youtube.com/watch?v=VYhfnEeri0g","January 20, 2026",""
"Altensee","Melodical Fantasy","Skip IGT","35.6","https://youtu.be/A1OBaAbG1TI","46043",""
"Altensee","Melodical Fantasy","Skip EGT","35.583","https://youtu.be/A1OBaAbG1TI","46043",""
"Arcie","Crystal Mine","Skipless EGT","24.25","https://youtu.be/TslJUQQdVTA","46043",""
"Arcie","Laser Tag","Skipless EGT","22.767","https://youtu.be/xFt5KH1atrE","46043",""
"Arcie","Laser Tag","Skipless IGT","22.8","https://youtu.be/xFt5KH1atrE","46043",""
"Arcie","Dragons Lair","Skipless EGT","28.35","https://youtu.be/W_0emmkqrq8","46043",""
"Arcie","Dragons Lair","Skipless IGT","28.4","https://youtu.be/W_0emmkqrq8","46043",""
"klawtropper1","Honeycomb Run","Skip IGT","14.4","https://youtu.be/PW2GO6Hzp4s","46043",""
"klawtropper1","Crystal Mine","Skip IGT","23.3","https://youtu.be/1Wo0oHu7Jh4","46043",""
"klawtropper1","Mystic Alps","Skip IGT","14.9","https://youtu.be/x_9Cq28TzaE","46043",""
"Altensee","Heights","Skip IGT","7.5","https://youtu.be/7o_g0Cl4fWU","46043",""
"Vegeta","Clockwork Colosseum","Skip EGT","17.867","https://www.youtube.com/watch?v=DERRbgcqBd0","46043",""
"Vegeta","Clockwork Colosseum","Skip IGT","17.9","https://www.youtube.com/watch?v=DERRbgcqBd0","46043",""
"Vegeta","The Emerald Isle","Skip IGT","13.2","https://www.youtube.com/watch?v=rVO7Tx1DrP0","46043",""
"Vegeta","The Emerald Isle","Skip EGT","13.083","https://www.youtube.com/watch?v=rVO7Tx1DrP0","46043",""
"Chriss","Clockwork Colosseum","Skip IGT","17.9","https://www.youtube.com/watch?v=MQCS4pF-FoA","46043",""
"Chriss","Melodical Fantasy","Skip IGT","36.2","https://www.youtube.com/watch?v=7AV6tr3f1Sg","46043",""
"Chriss","The Realm Between","Skip IGT","23.2","https://www.youtube.com/watch?v=l-geEQP3L3I","46043",""
"Vegeta","Shipwrecked","R15 Skip","18.8","https://www.youtube.com/watch?v=XylJiCeEGKo","46043",""
"Jordan","Heights","Skip IGT","7.9","https://youtu.be/U1oTbyfLTAc?si=f6MvkAlm6RDLyeP_","46043",""
"klawtropper1","Honeycomb Run","Skip IGT","14.2","https://youtu.be/2ZnrR3RlBqs","46044",""
"klawtropper1","Ravine","Skip IGT","15.3","https://youtu.be/dQ0PnVZb6zU","46044",""
"Arcie","Island Route","Skipless IGT","32.5","https://youtu.be/sBnY93DH_1w","46044",""
"Arcie","Island Route","Skipless EGT","32.45","https://youtu.be/sBnY93DH_1w","46044",""
"Altensee","Melodical Fantasy","R15 Skipless","42","https://youtu.be/5CQAPLz3lr0","46044",""
"Arcie","The Orion Disaster","Skipless IGT","16.1","https://youtu.be/FPhw59e0AQQ","46044",""
"Gavin","Western Bluffs","R6 Skip","17.1","https://youtu.be/Vb983gb00sw","January 22, 2026",""
"Gavin","Mystic Alps","R6 Skip","14.9","https://youtu.be/JKojdDVh3Do","January 22, 2026",""
"Gavin","Disaster Valley","R6 Skip","19.4","https://youtu.be/pnYA5qZ9xug","January 22, 2026",""
"Gavin","Mystic Alps","R6 Skip","14.3","https://youtu.be/JneeWWw8zII","January 22, 2026",""
"Gavin","The Realm Between","R6 Skip","26.8","https://youtu.be/IGu08-m1MhQ","January 22, 2026",""
"Gavin","Northern Cliffs","R6 Skip","6.6","https://youtu.be/vqlzHrefbcw","January 22, 2026",""
"Gavin","Crystal Mine","Skip IGT","23.1","https://youtu.be/_EF_g2OVI5s","46044",""
"Gavin","Crystal Mine","Skip EGT","23.067","https://youtu.be/_EF_g2OVI5s","46044",""
"klawtropper1","Ravine","Skip EGT","15.25","https://www.youtube.com/watch?v=dQ0PnVZb6zU","46044",""
"Vegeta","Mystic Alps","R6 Skip","14.5","https://www.youtube.com/watch?v=-8uus0P7KU8","46044",""
"Vegeta","Mystic Alps","R6 Skip","14.2","https://m.youtube.com/watch?v=fv30sUcFJlk","46044",""
"Vegeta","Clockwork Colosseum","Skip IGT","17.8","https://youtu.be/vSo7znYJsWw","46044",""
"Altensee","Shipwrecked","Skip IGT","15.2","https://youtu.be/3I4sQJCFNIs","46044",""
"Altensee","Shipwrecked","Skip EGT","15.067","https://youtu.be/3I4sQJCFNIs","46044",""
"Vegeta","Shipwrecked","Skip IGT","15.2","https://youtu.be/xkbGMN8-328","46044",""
"Altensee","Jurassic Coast","Skip IGT","12.8","https://youtu.be/gXeDokW6bnQ","46044",""
"Altensee","Jurassic Coast","Skip EGT","12.7","https://youtu.be/gXeDokW6bnQ","46044",""
"Altensee","Jurassic Coast","Skip IGT","12.7","https://youtu.be/qMVW4sn40HQ","46044",""
"Altensee","Dragons Lair","Skip IGT","22","https://youtu.be/gaIrfQFX-nk","46044",""
"Altensee","Dragons Lair","Skip EGT","21.967","https://youtu.be/gaIrfQFX-nk","46044",""
"Nugglei","Northern Cliffs","R6 Skip","6.2","https://youtu.be/xN5l2zoNzCU","46044",""
"Chriss","The Orion Disaster","Skip IGT","15.9","https://www.youtube.com/watch?v=-ops7SVDmSU","46044",""
"Chriss","The Orion Disaster","Skip EGT","15.9","https://www.youtube.com/watch?v=-ops7SVDmSU","46044",""
"Nugglei","Northern Cliffs","Skip IGT","5.8","https://youtu.be/H5Rz-PebYSE","46044",""
